Time,Operation,CPU,RAM
2022-12-29 06:37:36.633703,notifications_start,68.4,59.9
2022-12-29 06:37:36.649499,notifications_security_start,100.0,59.9
2022-12-29 06:37:36.669234,notifications_security_end,100.0,59.9
2022-12-29 06:37:36.672498,notifications_end,0.0,59.9
2022-12-29 06:37:36.750609,notifications_start,60.0,60.0
2022-12-29 06:37:36.754405,notifications_security_start,75.0,60.0
2022-12-29 06:37:36.771161,notifications_security_end,25.0,60.0
2022-12-29 06:37:36.774345,notifications_end,50.0,60.0
2022-12-29 06:37:36.843346,notifications_start,56.0,59.9
2022-12-29 06:37:36.848771,notifications_security_start,0.0,60.0
2022-12-29 06:37:36.861241,notifications_security_end,40.0,60.0
2022-12-29 06:37:36.864304,notifications_end,0.0,60.0
2022-12-29 06:37:36.936452,notifications_start,55.2,60.0
2022-12-29 06:37:36.940583,notifications_security_start,0.0,59.9
2022-12-29 06:37:36.952997,notifications_security_end,50.0,60.0
2022-12-29 06:37:36.956110,notifications_end,0.0,60.0
2022-12-29 06:37:37.030071,notifications_start,57.1,60.0
2022-12-29 06:37:37.034094,notifications_security_start,50.0,60.0
2022-12-29 06:37:37.047064,notifications_security_end,40.0,60.0
2022-12-29 06:37:37.049903,notifications_end,0.0,60.0
2022-12-29 06:37:37.124528,notifications_start,53.3,60.0
2022-12-29 06:37:37.128613,notifications_security_start,100.0,60.0
2022-12-29 06:37:37.141209,notifications_security_end,40.0,60.0
2022-12-29 06:37:37.144897,notifications_end,50.0,60.0
2022-12-29 06:37:37.213505,notifications_start,52.0,60.0
2022-12-29 06:37:37.218929,notifications_security_start,100.0,60.0
2022-12-29 06:37:37.236816,notifications_security_end,57.1,60.0
2022-12-29 06:37:37.241333,notifications_end,50.0,60.0
2022-12-29 06:37:37.311281,notifications_start,62.5,60.0
2022-12-29 06:37:37.316648,notifications_security_start,33.3,60.0
2022-12-29 06:37:37.329040,notifications_security_end,60.0,60.0
2022-12-29 06:37:37.332197,notifications_end,0.0,60.0
2022-12-29 06:37:37.396957,notifications_start,50.0,60.0
2022-12-29 06:37:37.401016,notifications_security_start,100.0,60.0
2022-12-29 06:37:37.413373,notifications_security_end,50.0,60.0
2022-12-29 06:37:37.416982,notifications_end,0.0,60.0
