Time,Operation,CPU,RAM
2023-03-16 13:31:15.424169,notifications_start,73.0,58.5
2023-03-16 13:31:15.429991,notifications_security_start,100.0,58.5
2023-03-16 13:31:15.438483,notifications_security_end,66.7,58.5
2023-03-16 13:31:15.443276,notifications_end,100.0,58.6
2023-03-16 13:31:15.505318,notifications_start,77.3,58.5
2023-03-16 13:31:15.510889,notifications_security_start,66.7,58.5
2023-03-16 13:31:15.518029,notifications_security_end,50.0,58.6
2023-03-16 13:31:15.521724,notifications_end,0.0,58.6
2023-03-16 13:31:15.589787,notifications_start,68.0,58.5
2023-03-16 13:31:15.596362,notifications_security_start,50.0,58.6
2023-03-16 13:31:15.605025,notifications_security_end,66.7,58.6
2023-03-16 13:31:15.608364,notifications_end,50.0,58.6
2023-03-16 13:31:15.672077,notifications_start,69.6,58.6
2023-03-16 13:31:15.679560,notifications_security_start,50.0,58.6
2023-03-16 13:31:15.689629,notifications_security_end,50.0,58.6
2023-03-16 13:31:15.692689,notifications_end,0.0,58.6
2023-03-16 13:31:15.758358,notifications_start,76.0,58.6
2023-03-16 13:31:15.763194,notifications_security_start,0.0,58.6
2023-03-16 13:31:15.770454,notifications_security_end,100.0,58.7
2023-03-16 13:31:15.775695,notifications_end,100.0,58.7
2023-03-16 13:31:15.855181,notifications_start,73.3,58.7
2023-03-16 13:31:15.859210,notifications_security_start,0.0,58.7
2023-03-16 13:31:15.865737,notifications_security_end,100.0,58.7
2023-03-16 13:31:15.869013,notifications_end,100.0,58.7
2023-03-16 13:31:15.972091,notifications_start,97.5,58.8
2023-03-16 13:31:15.980680,notifications_security_start,100.0,58.8
2023-03-16 13:31:15.987640,notifications_security_end,66.7,58.8
2023-03-16 13:31:15.991595,notifications_end,50.0,58.8
2023-03-16 13:31:16.058395,notifications_start,85.7,58.7
2023-03-16 13:31:16.063623,notifications_security_start,50.0,58.7
2023-03-16 13:31:16.072529,notifications_security_end,50.0,58.6
2023-03-16 13:31:16.079894,notifications_end,50.0,58.6
2023-03-16 13:31:16.147517,notifications_start,52.0,58.6
2023-03-16 13:31:16.154813,notifications_security_start,75.0,58.6
2023-03-16 13:31:16.163615,notifications_security_end,100.0,58.6
2023-03-16 13:31:16.167345,notifications_end,100.0,58.6
2023-03-16 13:31:16.242106,notifications_start,74.1,58.6
2023-03-16 13:31:16.249083,notifications_security_start,50.0,58.6
2023-03-16 13:31:16.256159,notifications_security_end,50.0,58.6
2023-03-16 13:31:16.259933,notifications_end,100.0,58.6
2023-03-16 13:31:16.334942,notifications_start,78.6,58.6
2023-03-16 13:31:16.341450,notifications_security_start,100.0,58.6
2023-03-16 13:31:16.348698,notifications_security_end,50.0,58.6
2023-03-16 13:31:16.354420,notifications_end,100.0,58.6
2023-03-16 13:31:16.419028,notifications_start,82.6,58.6
2023-03-16 13:31:16.423455,notifications_security_start,50.0,58.6
2023-03-16 13:31:16.430667,notifications_security_end,66.7,58.6
2023-03-16 13:31:16.434864,notifications_end,100.0,58.6
2023-03-16 13:31:16.500294,notifications_start,83.3,58.6
2023-03-16 13:31:16.505564,notifications_security_start,66.7,58.6
2023-03-16 13:31:16.514122,notifications_security_end,100.0,58.6
2023-03-16 13:31:16.518418,notifications_end,66.7,58.6
2023-03-16 13:31:16.596634,notifications_start,75.9,58.6
2023-03-16 13:31:16.602251,notifications_security_start,66.7,58.6
2023-03-16 13:31:16.611241,notifications_security_end,75.0,58.6
