Time,Operation,CPU,RAM
2023-03-16 13:31:15.373050,subtotal_start,72.9,58.5
2023-03-16 13:31:15.378450,subtotal_security_start,0.0,58.5
2023-03-16 13:31:15.385278,subtotal_security_end,0.0,58.5
2023-03-16 13:31:15.389911,subtotal_end,50.0,58.5
2023-03-16 13:31:15.396840,pay_start,100.0,58.5
2023-03-16 13:31:15.401744,pay_security_start,100.0,58.5
2023-03-16 13:31:15.408881,pay_security_end,50.0,58.5
2023-03-16 13:31:15.415771,pay_notify_start,66.7,58.5
2023-03-16 13:31:15.447023,pay_notify_end,75.0,58.5
2023-03-16 13:31:15.447919,pay_end,0.0,58.5
2023-03-16 13:31:15.455943,subtotal_start,100.0,58.5
2023-03-16 13:31:15.461098,subtotal_security_start,75.0,58.5
2023-03-16 13:31:15.468030,subtotal_security_end,0.0,58.5
2023-03-16 13:31:15.472446,subtotal_end,75.0,58.5
2023-03-16 13:31:15.479121,pay_start,100.0,58.5
2023-03-16 13:31:15.483406,pay_security_start,50.0,58.5
2023-03-16 13:31:15.491091,pay_security_end,50.0,58.5
2023-03-16 13:31:15.498939,pay_notify_start,100.0,58.5
2023-03-16 13:31:15.524120,pay_notify_end,57.1,58.5
2023-03-16 13:31:15.524866,pay_end,100.0,58.5
2023-03-16 13:31:15.534269,subtotal_start,33.3,58.5
2023-03-16 13:31:15.539327,subtotal_security_start,100.0,58.5
2023-03-16 13:31:15.549210,subtotal_security_end,50.0,58.6
2023-03-16 13:31:15.554495,subtotal_end,50.0,58.6
2023-03-16 13:31:15.563403,pay_start,100.0,58.6
2023-03-16 13:31:15.567877,pay_security_start,50.0,58.5
2023-03-16 13:31:15.577074,pay_security_end,83.3,58.6
2023-03-16 13:31:15.584363,pay_notify_start,100.0,58.5
2023-03-16 13:31:15.611022,pay_notify_end,63.6,58.6
2023-03-16 13:31:15.611925,pay_end,0.0,58.6
2023-03-16 13:31:15.621588,subtotal_start,33.3,58.6
2023-03-16 13:31:15.626671,subtotal_security_start,100.0,58.6
2023-03-16 13:31:15.635209,subtotal_security_end,75.0,58.6
2023-03-16 13:31:15.641044,subtotal_end,50.0,58.6
2023-03-16 13:31:15.647797,pay_start,50.0,58.6
2023-03-16 13:31:15.653140,pay_security_start,100.0,58.6
2023-03-16 13:31:15.660459,pay_security_end,50.0,58.6
